"Date"|"Description"|"RowId"|"Name"|"FullName"|"Amount"|"AccountName"|"Category"
"2013-03-21 10:59:00"|SUBWAY 00412882 BASKING RIDGE NJ|67|Dining|Expenses:Living:Dining|1204|Chase Sapphire Visa 1268|Food & Drink
"2013-03-28 10:59:00"|SUBWAY 00412882 BASKING RIDGE NJ|67|Dining|Expenses:Living:Dining|1017|Chase Sapphire Visa 1268|Food & Drink
"2012-06-16 10:59:00"|SUNDAES THE ICE CREAM PLA POINT PLEASAN NJ|67|Dining|Expenses:Living:Dining|1795|Chase Sapphire Visa 1268|Food & Drink
"2012-08-12 10:59:00"|SURF TACO MANASQUAN NJ|67|Dining|Expenses:Living:Dining|4858|Chase Sapphire Visa 1268|Food & Drink
"2012-11-24 10:59:00"|SURF TACO MANASQUAN NJ|67|Dining|Expenses:Living:Dining|2903|Chase Sapphire Visa 1268|Food & Drink
"2012-06-09 10:59:00"|TACO BELL #16745 GREENBROOK NJ|67|Dining|Expenses:Living:Dining|1639|Chase Sapphire Visa 1268|Food & Drink
"2013-02-02 10:59:00"|TACO BELL #16745 GREENBROOK NJ|67|Dining|Expenses:Living:Dining|1791|Chase Sapphire Visa 1268|Food & Drink
"2012-07-07 10:59:00"|TACO BELL #16831 LITTLE FALLS NJ|67|Dining|Expenses:Living:Dining|1110|Chase Sapphire Visa 1268|Food & Drink
"2013-03-23 10:59:00"|THAI KITCHEN I BRIDGEWATER NJ|67|Dining|Expenses:Living:Dining|4685|Chase Sapphire Visa 1268|Food & Drink
"2012-12-16 10:59:00"|THAI THAI RESTAURANT STIRLING NJ|67|Dining|Expenses:Living:Dining|2025|Chase Sapphire Visa 1268|Food & Drink
"2012-08-29 10:59:00"|THE BLUE POINT BAR  GRIL DUCK NC|209|Vacation|Expenses:Living:Dining:Vacation|16590|Chase Sapphire Visa 1268|Food & Drink
"2012-08-29 10:59:00"|THE BLUE POINT BAR  GRIL DUCK NC|209|Vacation|Expenses:Living:Dining:Vacation|1600|Chase Sapphire Visa 1268|Food & Drink
"2012-10-27 10:59:00"|THE FROG AND THE PEACH NEW BRUNSWICK NJ|67|Dining|Expenses:Living:Dining|22002|Chase Sapphire Visa 1268|Food & Drink
"2012-08-17 10:59:00"|THE PARKER HOUSE SEA GIRT NJ|67|Dining|Expenses:Living:Dining|10353|Chase Sapphire Visa 1268|Food & Drink
"2012-07-28 10:59:00"|THE PLAZA - 1110 HONG KONG|67|Dining|Expenses:Living:Dining|5569|Chase Sapphire Visa 1268|Food & Drink
"2013-02-28 10:59:00"|THE RED LION NEW YORK NY|67|Dining|Expenses:Living:Dining|3400|Chase Sapphire Visa 1268|Food & Drink
"2012-12-21 10:59:00"|THE STORE RESTAURANT BASKING RIDGE NJ|67|Dining|Expenses:Living:Dining|7208|Chase Sapphire Visa 1268|Food & Drink
"2013-02-11 10:59:00"|TRAVRESRC 877-283-5585 WA|67|Dining|Expenses:Living:Dining|11449|Chase Sapphire Visa 1268|Food & Drink
"2012-09-17 10:59:00"|VERIZONRECURRING PAY 800-VERIZON PA|67|Dining|Expenses:Living:Dining|12670|Chase Sapphire Visa 1268|Food & Drink
"2012-07-24 10:59:00"|WAL MART#5069 BRANCHBURG NJ|67|Dining|Expenses:Living:Dining|12458|Chase Sapphire Visa 1268|Food & Drink
"2012-07-17 10:59:00"|WALMART COM 8009666546 8009666546 AR|67|Dining|Expenses:Living:Dining|1013|Chase Sapphire Visa 1268|Food & Drink
"2012-08-22 10:59:00"|WENDY'S 101-01 MANASQUAN NJ|67|Dining|Expenses:Living:Dining|1226|Chase Sapphire Visa 1268|Food & Drink
"2012-06-13 10:59:00"|WENDYS #10801 025 SOMERVILLE NJ|67|Dining|Expenses:Living:Dining|1277|Chase Sapphire Visa 1268|Food & Drink
"2012-05-16 10:59:00"|WENDYS #10801 O25 SOMERVILLE NJ|67|Dining|Expenses:Living:Dining|1277|Chase Sapphire Visa 1268|Food & Drink
"2012-05-23 10:59:00"|WENDYS #10801 Q25 SOMERVILLE NJ|67|Dining|Expenses:Living:Dining|1277|Chase Sapphire Visa 1268|Food & Drink
"2012-06-14 10:59:00"|WENDYS #63 ORLANDO FL|209|Vacation|Expenses:Living:Dining:Vacation|744|Chase Sapphire Visa 1268|Food & Drink
"2012-12-30 10:59:00"|WENDYS #63 ORLANDO FL|209|Vacation|Expenses:Living:Dining:Vacation|681|Chase Sapphire Visa 1268|Food & Drink
"2012-11-07 10:59:00"|WEST 53RD GOURMET DEL NEW YORK NY|67|Dining|Expenses:Living:Dining|1449|Chase Sapphire Visa 1268|Food & Drink
"2013-01-14 10:59:00"|ZIBETTO ESPRESSO BAR - NEW YORK NY|67|Dining|Expenses:Living:Dining|1750|Chase Sapphire Visa 1268|Food & Drink
"2013-04-07 10:59:00"|FAR EAST HYDROFOIL CO LTD HONG KONG|67|Dining|Expenses:Living:Dining|4586|Chase Sapphire Visa 1268|Food & Drink
"2013-04-10 10:59:00"|WENDYS #10801 SOMERVILLE NJ|67|Dining|Expenses:Living:Dining|1624|Chase Sapphire Visa 1268|Food & Drink
"2013-04-12 10:59:00"|SUBWAY 00412882 BASKING RIDGE NJ|67|Dining|Expenses:Living:Dining|1231|Chase Sapphire Visa 1268|Food & Drink
"2013-04-16 10:59:00"|SIENAS PIZZA BASKING RIDGE NJ|67|Dining|Expenses:Living:Dining|1493|Chase Sapphire Visa 1268|Food & Drink
"2013-04-17 10:59:00"|FROZEN FALLS BASKIN RIDGE NJ|67|Dining|Expenses:Living:Dining|880|Chase Sapphire Visa 1268|Food & Drink
"2013-04-17 10:59:00"|MCDONALD'S F18283 WHITE HOUSE S NJ|67|Dining|Expenses:Living:Dining|767|Chase Sapphire Visa 1268|Food & Drink
"2013-04-20 10:59:00"|STARBUCKS C PR10422228 NEWARK NJ|67|Dining|Expenses:Living:Dining|3772|Chase Sapphire Visa 1268|Food & Drink
"2013-04-24 10:59:00"|TOMMY BAHAMA CAFE 541 KAMUELA HI|67|Dining|Expenses:Living:Dining|18817|Chase Sapphire Visa 1268|Food & Drink
"2013-04-24 10:59:00"|HUGGO'S KAILUA-KONA HI|67|Dining|Expenses:Living:Dining|5138|Chase Sapphire Visa 1268|Food & Drink
"2013-04-25 10:59:00"|KONA PUB KAILUA KONA HI|67|Dining|Expenses:Living:Dining|5312|Chase Sapphire Visa 1268|Food & Drink
"2013-04-25 10:59:00"|KONA PUB KAILUA KONA HI|67|Dining|Expenses:Living:Dining|9237|Chase Sapphire Visa 1268|Food & Drink
"2013-04-25 10:59:00"|"0424 HSC - WAIKOLOA WAIKOLOA HI"|67|Dining|Expenses:Living:Dining|5625|Chase Sapphire Visa 1268|Food & Drink
"2013-04-25 10:59:00"|JUST TACOS KOHALA COAST KAMUELA HI|67|Dining|Expenses:Living:Dining|8013|Chase Sapphire Visa 1268|Food & Drink
"2013-04-26 10:59:00"|SQ TAPAGLYPHS WAIKOLOA VI HI|67|Dining|Expenses:Living:Dining|5208|Chase Sapphire Visa 1268|Food & Drink
"2013-04-27 10:59:00"|SUBWAY 00192001 WAIKOLOA HI|67|Dining|Expenses:Living:Dining|2503|Chase Sapphire Visa 1268|Food & Drink
"2013-04-28 10:59:00"|SUBWAY 00182001 WAIKOLOA HI|67|Dining|Expenses:Living:Dining|1566|Chase Sapphire Visa 1268|Food & Drink
"2013-04-28 10:59:00"|BURGER KING HIN30222004 HONOLULU HI|67|Dining|Expenses:Living:Dining|2027|Chase Sapphire Visa 1268|Food & Drink
"2013-04-28 10:59:00"|QUEEN K TESORO KAILUA KONA HI|67|Dining|Expenses:Living:Dining|5914|Chase Sapphire Visa 1268|Food & Drink
"2013-04-28 10:59:00"|NEELAM EXOTIC INDIAN CUI BERKELEY HEIG NJ|67|Dining|Expenses:Living:Dining|7859|Chase Sapphire Visa 1268|Food & Drink
"2013-04-29 10:59:00"|GATE 12 TEQUILS0220552 HONOLULU HI|67|Dining|Expenses:Living:Dining|6138|Chase Sapphire Visa 1268|Food & Drink
"2013-04-29 10:59:00"|STARBUCKS #07669 BASKING B R NY|67|Dining|Expenses:Living:Dining|3482|Chase Sapphire Visa 1268|Food & Drink
"2013-04-06 10:59:00"|HILTON HOTE GAR21 16059 NEW YORK NY|67|Dining|Expenses:Living:Dining|2100|Chase Sapphire Visa 1268|Food & Drink
"2023-01-06 10:59:00"|ESPOSITOS|67|Dining|Expenses:Living:Dining|667|Chase Sapphire Visa 6600|Food & Drink
"2023-01-07 10:59:00"|DUNKIN #345277 Q35|67|Dining|Expenses:Living:Dining|491|Chase Sapphire Visa 6600|Food & Drink
"2023-01-07 10:59:00"|TAQUERIA ROCIO|209|Vacation|Expenses:Living:Dining:Vacation|7010|Chase Sapphire Visa 6600|Food & Drink
"2023-01-08 10:59:00"|HARD ROCK ORLANDO R|209|Vacation|Expenses:Living:Dining:Vacation|6742|Chase Sapphire Visa 6600|Food & Drink
"2023-01-08 10:59:00"|WDW JOCK LINDSEY'S|209|Vacation|Expenses:Living:Dining:Vacation|9171|Chase Sapphire Visa 6600|Food & Drink
"2023-01-08 10:59:00"|NJ|67|Dining|Expenses:Living:Dining|2980|Chase Sapphire Visa 6600|Food & Drink
"2023-01-08 10:59:00"|MARGARITAVILLE00406603|209|Vacation|Expenses:Living:Dining:Vacation|4846|Chase Sapphire Visa 6600|Food & Drink
"2023-01-08 10:59:00"|NBC SPORTS GRI00107615|209|Vacation|Expenses:Living:Dining:Vacation|5639|Chase Sapphire Visa 6600|Food & Drink
"2023-01-09 10:59:00"|NEEP CART 00901785|67|Dining|Expenses:Living:Dining|225|Chase Sapphire Visa 6600|Food & Drink
"2023-01-10 10:59:00"|LOUIE'S MOBILE 0120006|67|Dining|Expenses:Living:Dining|4152|Chase Sapphire Visa 6600|Food & Drink
"2023-01-11 10:59:00"|WDW BEER TRUCK|209|Vacation|Expenses:Living:Dining:Vacation|2225|Chase Sapphire Visa 6600|Food & Drink
"2023-01-11 10:59:00"|BASELINE TAP HOUSE|67|Dining|Expenses:Living:Dining|5426|Chase Sapphire Visa 6600|Food & Drink
"2023-01-11 10:59:00"|TST* Agave Azul Kirkman|209|Vacation|Expenses:Living:Dining:Vacation|15516|Chase Sapphire Visa 6600|Food & Drink
"2023-01-11 10:59:00"|BACKLOT EXPRESS|67|Dining|Expenses:Living:Dining|7781|Chase Sapphire Visa 6600|Food & Drink
"2023-01-12 10:59:00"|CHICK-FIL-A #01025|67|Dining|Expenses:Living:Dining|3500|Chase Sapphire Visa 6600|Food & Drink
"2023-01-15 10:59:00"|TST* Rellas italian Taver|67|Dining|Expenses:Living:Dining|18000|Chase Sapphire Visa 6600|Food & Drink
"2023-01-26 10:59:00"|TST* St. Stephens Green|67|Dining|Expenses:Living:Dining|9439|Chase Sapphire Visa 6600|Food & Drink
"2023-01-28 10:59:00"|TAO UPTOWN|67|Dining|Expenses:Living:Dining|40671|Chase Sapphire Visa 6600|Food & Drink
"2023-02-02 10:59:00"|TST* B2 Bistro - Point Pl|67|Dining|Expenses:Living:Dining|7597|Chase Sapphire Visa 6600|Food & Drink
"2023-02-03 10:59:00"|SIAM BASIL THAI RESTAURAN|67|Dining|Expenses:Living:Dining|3294|Chase Sapphire Visa 6600|Food & Drink
"2023-02-05 10:59:00"|SHADY REST RESTAURANT|67|Dining|Expenses:Living:Dining|9238|Chase Sapphire Visa 6600|Food & Drink
"2023-02-06 10:59:00"|TST* ASBURY FESTHALLE &amp; B|67|Dining|Expenses:Living:Dining|4984|Chase Sapphire Visa 6600|Food & Drink
"2023-02-08 10:59:00"|TST* Capital Craft - Gree|67|Dining|Expenses:Living:Dining|6774|Chase Sapphire Visa 6600|Food & Drink
"2023-02-08 10:59:00"|STARBUCKS 800-782-7282|67|Dining|Expenses:Living:Dining|3500|Chase Sapphire Visa 6600|Food & Drink
"2023-02-11 10:59:00"|LEGGETTS|67|Dining|Expenses:Living:Dining|2319|Chase Sapphire Visa 6600|Food & Drink
"2023-02-11 10:59:00"|TST* Half Moon Point|67|Dining|Expenses:Living:Dining|3219|Chase Sapphire Visa 6600|Food & Drink
"2023-02-11 10:59:00"|TST* Half Moon Point|67|Dining|Expenses:Living:Dining|25272|Chase Sapphire Visa 6600|Food & Drink
"2023-02-11 10:59:00"|SQ *DIVI TREE COFFEE 1|67|Dining|Expenses:Living:Dining|818|Chase Sapphire Visa 6600|Food & Drink
"2023-02-15 10:59:00"|STARBUCKS STORE 11533|67|Dining|Expenses:Living:Dining|813|Chase Sapphire Visa 6600|Food & Drink
"2023-02-17 10:59:00"|CORNER BAGELRY|67|Dining|Expenses:Living:Dining|1250|Chase Sapphire Visa 6600|Food & Drink
"2023-02-18 10:59:00"|CRAB'S CLAW INN|67|Dining|Expenses:Living:Dining|13089|Chase Sapphire Visa 6600|Food & Drink
"2023-02-19 10:59:00"|TST* Via Veneto Ristorant|67|Dining|Expenses:Living:Dining|9810|Chase Sapphire Visa 6600|Food & Drink
"2023-02-23 10:59:00"|TST* St. Stephens Green|67|Dining|Expenses:Living:Dining|6821|Chase Sapphire Visa 6600|Food & Drink
"2023-02-25 10:59:00"|ASHTON BREWING COMPANY|67|Dining|Expenses:Living:Dining|7134|Chase Sapphire Visa 6600|Food & Drink
"2023-02-26 10:59:00"|WONDER BAR|67|Dining|Expenses:Living:Dining|7900|Chase Sapphire Visa 6600|Food & Drink
"2023-02-26 10:59:00"|KELLYS TAVERN|67|Dining|Expenses:Living:Dining|9804|Chase Sapphire Visa 6600|Food & Drink
"2023-02-26 10:59:00"|MOGHUL RESTAURANT|67|Dining|Expenses:Living:Dining|13403|Chase Sapphire Visa 6600|Food & Drink
"2023-02-27 10:59:00"|SQ *ROOK COFFEE WALL|67|Dining|Expenses:Living:Dining|504|Chase Sapphire Visa 6600|Food & Drink
"2023-03-01 10:59:00"|RODS TAVERN|67|Dining|Expenses:Living:Dining|5465|Chase Sapphire Visa 6600|Food & Drink
"2023-03-04 10:59:00"|BAMBOO LEAF|67|Dining|Expenses:Living:Dining|9177|Chase Sapphire Visa 6600|Food & Drink
"2023-03-05 10:59:00"|ESPOSITOS|67|Dining|Expenses:Living:Dining|2228|Chase Sapphire Visa 6600|Food & Drink
"2023-03-05 10:59:00"|HARRIGANS PUB|67|Dining|Expenses:Living:Dining|3799|Chase Sapphire Visa 6600|Food & Drink
"2023-03-11 10:59:00"|AMENDMENT 21|67|Dining|Expenses:Living:Dining|11424|Chase Sapphire Visa 6600|Food & Drink
"2023-03-15 10:59:00"|STARBUCKS STORE 11533|67|Dining|Expenses:Living:Dining|1341|Chase Sapphire Visa 6600|Food & Drink
"2023-03-16 10:59:00"|JERSEY MIKES ONLINE ORDE|67|Dining|Expenses:Living:Dining|1280|Chase Sapphire Visa 6600|Food & Drink
"2023-03-18 10:59:00"|AZTECA GRILL LLC|67|Dining|Expenses:Living:Dining|8266|Chase Sapphire Visa 6600|Food & Drink
"2023-03-19 10:59:00"|STARBUCKS 800-782-7282|67|Dining|Expenses:Living:Dining|3500|Chase Sapphire Visa 6600|Food & Drink
"2023-03-23 10:59:00"|TST* ZARO'S - PORT AUTHOR|67|Dining|Expenses:Living:Dining|185|Chase Sapphire Visa 6600|Food & Drink
"2023-03-29 10:59:00"|SQ *PAPA GANACHE MANASQUA|67|Dining|Expenses:Living:Dining|3960|Chase Sapphire Visa 6600|Food & Drink
"2023-03-31 10:59:00"|DANIELS BISTRO|67|Dining|Expenses:Living:Dining|25418|Chase Sapphire Visa 6600|Food & Drink
"2023-04-05 10:59:00"|TST* Tartinery - NEW|67|Dining|Expenses:Living:Dining|690|Chase Sapphire Visa 6600|Food & Drink
"2023-04-06 10:59:00"|PDS IRISH PUB|67|Dining|Expenses:Living:Dining|7928|Chase Sapphire Visa 6600|Food & Drink
"2023-04-07 10:59:00"|SOCIAL HOUSE|67|Dining|Expenses:Living:Dining|11523|Chase Sapphire Visa 6600|Food & Drink
"2023-04-08 10:59:00"|ARAMARK PNC PARK CONC|67|Dining|Expenses:Living:Dining|1273|Chase Sapphire Visa 6600|Food & Drink
"2023-04-08 10:59:00"|AMK PNC PARK CONCES|67|Dining|Expenses:Living:Dining|1535|Chase Sapphire Visa 6600|Food & Drink
"2023-04-08 10:59:00"|AMK PNC PARK CONCES|67|Dining|Expenses:Living:Dining|4545|Chase Sapphire Visa 6600|Food & Drink
"2023-04-08 10:59:00"|RALLY HOUSE PA - FEDERAL|209|Vacation|Expenses:Living:Dining:Vacation|5299|Chase Sapphire Visa 6600|Food & Drink
"2023-04-09 10:59:00"|TST* MIKE'S BEER BAR|67|Dining|Expenses:Living:Dining|2670|Chase Sapphire Visa 6600|Food & Drink
"2023-04-16 10:59:00"|AARZU|67|Dining|Expenses:Living:Dining|11170|Chase Sapphire Visa 6600|Food & Drink
"2023-04-22 10:59:00"|YANKEE STDM CONCESSIONS|67|Dining|Expenses:Living:Dining|4014|Chase Sapphire Visa 6600|Food & Drink
"2023-04-22 10:59:00"|BLARNEY STATION|67|Dining|Expenses:Living:Dining|6481|Chase Sapphire Visa 6600|Food & Drink
"2023-04-22 10:59:00"|YANKEE STDM CONCESSIONS|67|Dining|Expenses:Living:Dining|870|Chase Sapphire Visa 6600|Food & Drink
"2023-04-22 10:59:00"|YANKEE STDM CONCESSIONS|67|Dining|Expenses:Living:Dining|1741|Chase Sapphire Visa 6600|Food & Drink
"2023-04-27 10:59:00"|STARBUCKS STORE 50321|67|Dining|Expenses:Living:Dining|788|Chase Sapphire Visa 6600|Food & Drink
"2023-04-28 10:59:00"|PLAYA BOWLS SEA GIRT|67|Dining|Expenses:Living:Dining|1045|Chase Sapphire Visa 6600|Food & Drink
"2023-04-28 10:59:00"|TST* Via Veneto Ristorant|67|Dining|Expenses:Living:Dining|10762|Chase Sapphire Visa 6600|Food & Drink
"2023-04-30 10:59:00"|SIAM BASIL THAI RESTAURAN|67|Dining|Expenses:Living:Dining|3401|Chase Sapphire Visa 6600|Food & Drink
"2023-05-05 10:59:00"|TST* St. Stephens Green|67|Dining|Expenses:Living:Dining|4120|Chase Sapphire Visa 6600|Food & Drink
"2023-05-05 10:59:00"|TST* St. Stephens Green|67|Dining|Expenses:Living:Dining|2066|Chase Sapphire Visa 6600|Food & Drink
"2023-05-06 10:59:00"|PLAYA BOWLS SEA GIRT|67|Dining|Expenses:Living:Dining|1045|Chase Sapphire Visa 6600|Food & Drink
"2023-05-08 10:59:00"|JERSEY MIKES ONLINE ORDE|67|Dining|Expenses:Living:Dining|2322|Chase Sapphire Visa 6600|Food & Drink
"2023-05-09 10:59:00"|STARBUCKS STORE 11533|67|Dining|Expenses:Living:Dining|553|Chase Sapphire Visa 6600|Food & Drink
"2023-05-11 10:59:00"|MDC PEETS|67|Dining|Expenses:Living:Dining|1272|Chase Sapphire Visa 6600|Food & Drink
"2023-05-11 10:59:00"|SWEET AGAVE|67|Dining|Expenses:Living:Dining|8760|Chase Sapphire Visa 6600|Food & Drink
"2023-05-13 10:59:00"|ESPOSITOS|67|Dining|Expenses:Living:Dining|4255|Chase Sapphire Visa 6600|Food & Drink
"2023-05-18 10:59:00"|JERSEY MIKES ONLINE ORDE|67|Dining|Expenses:Living:Dining|1380|Chase Sapphire Visa 6600|Food & Drink
"2023-05-19 10:59:00"|FLEMINGS 4901|67|Dining|Expenses:Living:Dining|58482|Chase Sapphire Visa 6600|Food & Drink
"2023-05-20 10:59:00"|TST* LA CABRA BREWING SMO|67|Dining|Expenses:Living:Dining|2900|Chase Sapphire Visa 6600|Food & Drink
"2023-05-23 10:59:00"|GEORGE LU 1 CHINESE REST|67|Dining|Expenses:Living:Dining|5598|Chase Sapphire Visa 6600|Food & Drink
"2023-05-26 10:59:00"|SEAMLSSNYKOREANBBQRES|67|Dining|Expenses:Living:Dining|396|Chase Sapphire Visa 6600|Food & Drink
"2023-05-27 10:59:00"|TST* LA CABRA BREWING SMO|67|Dining|Expenses:Living:Dining|14104|Chase Sapphire Visa 6600|Food & Drink
"2023-05-29 10:59:00"|TST* THE SALTY WHALE AND|67|Dining|Expenses:Living:Dining|5050|Chase Sapphire Visa 6600|Food & Drink
"2023-06-01 10:59:00"|JFKT7 BROOKLYNREBEL 1416|67|Dining|Expenses:Living:Dining|2778|Chase Sapphire Visa 6600|Food & Drink
"2023-06-01 10:59:00"|JFK T7 TRUE BURGER 1129|67|Dining|Expenses:Living:Dining|3697|Chase Sapphire Visa 6600|Food & Drink
"2023-06-02 10:59:00"|O CONNORS|209|Vacation|Expenses:Living:Dining:Vacation|9957|Chase Sapphire Visa 6600|Food & Drink
"2023-06-02 10:59:00"|THE PORTER HOUSE|209|Vacation|Expenses:Living:Dining:Vacation|3549|Chase Sapphire Visa 6600|Food & Drink
"2023-06-02 10:59:00"|BEWLEYS CAFE GRAFTON ST|209|Vacation|Expenses:Living:Dining:Vacation|12170|Chase Sapphire Visa 6600|Food & Drink
"2023-06-03 10:59:00"|HA PENNY BRIDGE INN|209|Vacation|Expenses:Living:Dining:Vacation|1833|Chase Sapphire Visa 6600|Food & Drink
"2023-06-03 10:59:00"|FLANAGANS RESTAURANT|67|Dining|Expenses:Living:Dining|3471|Chase Sapphire Visa 6600|Food & Drink
"2023-06-03 10:59:00"|HA PENNY BRIDGE INN|209|Vacation|Expenses:Living:Dining:Vacation|2911|Chase Sapphire Visa 6600|Food & Drink
"2023-06-04 10:59:00"|DUNNE AND CRESCENZI 14 16|67|Dining|Expenses:Living:Dining|15579|Chase Sapphire Visa 6600|Food & Drink
"2023-06-05 10:59:00"|MURPHYS BAR|67|Dining|Expenses:Living:Dining|1768|Chase Sapphire Visa 6600|Food & Drink
"2023-06-05 10:59:00"|THE PORTER HOUSE|209|Vacation|Expenses:Living:Dining:Vacation|12581|Chase Sapphire Visa 6600|Food & Drink
"2023-06-06 10:59:00"|ASHES RESTAURANT|209|Vacation|Expenses:Living:Dining:Vacation|24982|Chase Sapphire Visa 6600|Food & Drink
"2023-06-06 10:59:00"|COURTNEY'S BAR|67|Dining|Expenses:Living:Dining|1276|Chase Sapphire Visa 6600|Food & Drink
"2023-06-07 10:59:00"|CROTTYS|67|Dining|Expenses:Living:Dining|7251|Chase Sapphire Visa 6600|Food & Drink
"2023-06-08 10:59:00"|THE QUAYS|209|Vacation|Expenses:Living:Dining:Vacation|7358|Chase Sapphire Visa 6600|Food & Drink
"2023-06-09 10:59:00"|THE QUAYS|209|Vacation|Expenses:Living:Dining:Vacation|2104|Chase Sapphire Visa 6600|Food & Drink
"2023-06-09 10:59:00"|THE KINGS HEAD|209|Vacation|Expenses:Living:Dining:Vacation|2460|Chase Sapphire Visa 6600|Food & Drink
"2023-06-09 10:59:00"|THE KINGS HEAD|209|Vacation|Expenses:Living:Dining:Vacation|14204|Chase Sapphire Visa 6600|Food & Drink
"2023-06-10 10:59:00"|ESPOSITOS|67|Dining|Expenses:Living:Dining|4895|Chase Sapphire Visa 6600|Food & Drink
"2023-06-15 10:59:00"|TST* SURF TACO - MANASQUA|67|Dining|Expenses:Living:Dining|3285|Chase Sapphire Visa 6600|Food & Drink
"2023-06-17 10:59:00"|STAGE HOUSE TAVERN|67|Dining|Expenses:Living:Dining|10000|Chase Sapphire Visa 6600|Food & Drink
"2023-06-17 10:59:00"|THE IRISH RAIL|67|Dining|Expenses:Living:Dining|9549|Chase Sapphire Visa 6600|Food & Drink
"2023-06-21 10:59:00"|TOPAZ THAI AUTHENTIC|67|Dining|Expenses:Living:Dining|10694|Chase Sapphire Visa 6600|Food & Drink
"2023-06-24 10:59:00"|TST* Paganos Uva Restaur|67|Dining|Expenses:Living:Dining|4330|Chase Sapphire Visa 6600|Food & Drink
"2023-06-27 10:59:00"|JAPAS NY|67|Dining|Expenses:Living:Dining|54094|Chase Sapphire Visa 6600|Food & Drink
"2023-06-27 10:59:00"|JAPAS NY|67|Dining|Expenses:Living:Dining|24098|Chase Sapphire Visa 6600|Food & Drink
"2023-06-28 10:59:00"|TST* The Committed Pig -|67|Dining|Expenses:Living:Dining|1800|Chase Sapphire Visa 6600|Food & Drink
"2023-06-28 10:59:00"|SEAMLSSDOSTOROSTAQUER|67|Dining|Expenses:Living:Dining|218|Chase Sapphire Visa 6600|Food & Drink
"2023-06-29 10:59:00"|TST* Max Devros|67|Dining|Expenses:Living:Dining|2200|Chase Sapphire Visa 6600|Food & Drink
"2023-07-02 10:59:00"|LA MASSERIA LONDON GB|67|Dining|Expenses:Living:Dining|2762|Chase Sapphire Visa 6600|Food & Drink
"2023-07-02 10:59:00"|The Carpenters Arms|209|Vacation|Expenses:Living:Dining:Vacation|637|Chase Sapphire Visa 6600|Food & Drink
"2023-07-02 10:59:00"|The Carpenters Arms|209|Vacation|Expenses:Living:Dining:Vacation|1222|Chase Sapphire Visa 6600|Food & Drink
"2023-07-03 10:59:00"|VEERASWAMY|67|Dining|Expenses:Living:Dining|11983|Chase Sapphire Visa 6600|Food & Drink
"2023-07-04 10:59:00"|IL BLANDFORDS|67|Dining|Expenses:Living:Dining|6067|Chase Sapphire Visa 6600|Food & Drink
"2023-07-05 10:59:00"|CAFFE NERO537 QUEEN VICTO|67|Dining|Expenses:Living:Dining|586|Chase Sapphire Visa 6600|Food & Drink
"2023-07-06 10:59:00"|Zettle_*COMPTOIR GOURMAND|67|Dining|Expenses:Living:Dining|764|Chase Sapphire Visa 6600|Food & Drink
"2023-07-06 10:59:00"|The Coachmakers Arms|209|Vacation|Expenses:Living:Dining:Vacation|885|Chase Sapphire Visa 6600|Food & Drink
"2023-07-06 10:59:00"|Zettle_*Gujarati Rasoi lt|67|Dining|Expenses:Living:Dining|318|Chase Sapphire Visa 6600|Food & Drink
"2023-07-06 10:59:00"|COCK &amp; LION|209|Vacation|Expenses:Living:Dining:Vacation|1478|Chase Sapphire Visa 6600|Food & Drink
"2023-07-06 10:59:00"|Turnips|67|Dining|Expenses:Living:Dining|955|Chase Sapphire Visa 6600|Food & Drink
"2023-07-06 10:59:00"|The Coachmakers Arms|209|Vacation|Expenses:Living:Dining:Vacation|1580|Chase Sapphire Visa 6600|Food & Drink
"2023-07-06 10:59:00"|Zettle_*COMPTOIR GOURMAND|67|Dining|Expenses:Living:Dining|420|Chase Sapphire Visa 6600|Food & Drink
"2023-07-06 10:59:00"|THE IVY CAFE MARYLEBON|209|Vacation|Expenses:Living:Dining:Vacation|8588|Chase Sapphire Visa 6600|Food & Drink
"2023-07-07 10:59:00"|TWO POINT THAI|67|Dining|Expenses:Living:Dining|3881|Chase Sapphire Visa 6600|Food & Drink
"2023-07-07 10:59:00"|THE ROYAL OAK|67|Dining|Expenses:Living:Dining|1521|Chase Sapphire Visa 6600|Food & Drink
"2023-07-07 10:59:00"|THE ROYAL OAK|67|Dining|Expenses:Living:Dining|1406|Chase Sapphire Visa 6600|Food & Drink
"2023-07-09 10:59:00"|TST* The Parker House - S|67|Dining|Expenses:Living:Dining|20896|Chase Sapphire Visa 6600|Food & Drink
"2023-07-13 10:59:00"|LEGGETTS|67|Dining|Expenses:Living:Dining|2772|Chase Sapphire Visa 6600|Food & Drink
"2023-07-16 10:59:00"|TST* THE COLUMNS|67|Dining|Expenses:Living:Dining|3000|Chase Sapphire Visa 6600|Food & Drink
"2023-07-20 10:59:00"|TST* THE COLUMNS|67|Dining|Expenses:Living:Dining|4799|Chase Sapphire Visa 6600|Food & Drink
"2023-07-21 10:59:00"|TST* SURF TACO - MANASQUA|67|Dining|Expenses:Living:Dining|3109|Chase Sapphire Visa 6600|Food & Drink
"2023-07-25 10:59:00"|SQ *22 WEST TAP AND GRILL|67|Dining|Expenses:Living:Dining|4691|Chase Sapphire Visa 6600|Food & Drink
"2023-07-30 10:59:00"|BAMBOO LEAF|67|Dining|Expenses:Living:Dining|10023|Chase Sapphire Visa 6600|Food & Drink
